month,year,airline_id,unique_carrier,carrier_name,tdomt_gallons,total_gallons,tdomt_cost,total_cost
11,2015,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,291529,291529,787493,787493
11,2015,19917,5X,United Parcel Service,33510000,65155000,48866000,93493000
11,2015,20007,5Y,Atlas Air Inc.,5192984,30129841,10288436,57911715
11,2015,19874,8C,Air Transport International,13007,792119,28356,2218926
11,2015,20363,9E,Endeavor Air Inc.,0,0,0,0
11,2015,20190,9S,Southern Air Inc.,821760,5866742,2974771,21237606
11,2015,19805,AA,American Airlines Inc.,175115641,277163393,258576557,401898942
11,2015,20453,ABX,ABX Air Inc,146031,146031,339974,339974
11,2015,19930,AS,Alaska Airlines Inc.,36371183,37345855,58879494,66193432
11,2015,20409,B6,JetBlue Airways,46907005,56967583,81540334,99040144
11,2015,21167,CP,Compass Airlines,0,0,0,0
11,2015,19790,DL,Delta Air Lines Inc.,143032267,252400573,263162486,463784118
11,2015,21650,EE,Eastern Airlines Group Inc.,116560,238800,207477,425064
11,2015,20366,EV,ExpressJet Airlines Inc.,79796,79796,183504,183504
11,2015,20436,F9,Frontier Airlines Inc.,15795114,17411106,21882901,24363325
11,2015,20107,FX,Federal Express Corporation,54908619,87628851,78236000,127812000
11,2015,20368,G4,Allegiant Air,12449136,12449136,20825127,20825127
11,2015,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
11,2015,20166,GFQ,Gulf And Caribbean Cargo,208771,424233,398547,828783
11,2015,20402,GL,Miami Air International,469604,618926,1047734,1380886
11,2015,19690,HA,Hawaiian Airlines Inc.,13116519,18723100,19170792,27675745
11,2015,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",76627,221135,169000,487711
11,2015,20370,KAQ,Kalitta Air LLC,753176,4137371,1551297,7606269
11,2015,21629,KD,Western Global,34116,34116,34116,34116
11,2015,21634,KH,Aloha Air Cargo,433446,433446,640245,640245
11,2015,20372,KLQ,Kalitta Charters II,155347,279709,332680,582436
11,2015,20169,L2,Lynden Air Cargo Airlines,382460,446560,165523,238880
11,2015,20151,M6,Amerijet International,364513,2192379,595343,3580715
11,2015,20398,MQ,Envoy Air,0,0,0,0
11,2015,20405,N8,"National Air Cargo Group, Inc. d/b/a Murray Air",51749,827484,139375,2179853
11,2015,20108,NC,Northern Air Cargo Inc.,528552,551684,930464,976079
11,2015,20416,NK,Spirit Air Lines,20168432,22066118,32293975,35332577
11,2015,20397,OH,PSA Airlines Inc.,0,0,0,0
11,2015,20304,OO,SkyWest Airlines Inc.,4926591,4926591,9215756,9215756
11,2015,20177,PFQ,Asia Pacific,0,248199,0,560959
11,2015,20100,PO,Polar Air Cargo Airways,2949409,15839248,4498730,24055115
11,2015,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
11,2015,19687,QX,Horizon Air,0,0,0,0
11,2015,20448,S5,Shuttle America Corp.,5733889,5733889,8075751,8075751
11,2015,20422,SY,Sun Country Airlines d/b/a MN Airlines,3628971,3999638,6466883,7092231
11,2015,20447,U7,USA Jet Airlines Inc.,548629,566794,861348,912929
11,2015,19977,UA,United Air Lines Inc.,116727559,247844737,161410369,348242016
11,2015,21171,VX,Virgin America,14453544,14631922,20381485,20668361
11,2015,20308,WE,Centurion Cargo Inc.,0,751511,0,1186434
11,2015,20195,WI,Sky Lease Cargo,0,0,0,0
11,2015,20287,WP,Island Air Hawaii,94766,94766,151693,151693
11,2015,20377,X9,Omni Air Express,376054,1693476,671608,4075034
11,2015,20207,XP,XTRA Airways,320682,598136,685069,1277791
11,2015,20378,YV,Mesa Airlines Inc.,0,0,0,0
11,2015,20452,YX,Republic Airlines,12031506,12031506,17367680,17367680
11,2015,20046,ZW,Air Wisconsin Airlines Corp,6380123,6380123,9797346,9797346
11,2015,19393,WN,Southwest Airlines Co.,157803732,159018770,253787047,255917890
12,2015,21352,0WQ,Avjet Corporation,150694,178097,388791,469356
12,2015,21645,23Q,Songbird Airways Inc.,0,0,0,0
12,2015,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
12,2015,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,295181,295181,630517,630517
12,2015,19917,5X,United Parcel Service,49164000,80599000,61531000,102102000
12,2015,20007,5Y,Atlas Air Inc.,7667632,29888212,13927827,55935157
12,2015,19874,8C,Air Transport International,15834,737431,35086,1998711
12,2015,20363,9E,Endeavor Air Inc.,0,0,0,0
12,2015,20190,9S,Southern Air Inc.,897720,6265046,3249746,22679463
12,2015,19805,AA,American Airlines Inc.,185221992,299040562,250305696,398593043
12,2015,20453,ABX,ABX Air Inc,99353,99353,216843,216843
12,2015,19930,AS,Alaska Airlines Inc.,38023094,39238958,55832431,57540426
12,2015,20409,B6,JetBlue Airways,51372975,64457001,80589018,101329622
12,2015,21167,CP,Compass Airlines,0,0,0,0
12,2015,19790,DL,Delta Air Lines Inc.,146441475,265370656,270719539,489906720
12,2015,21650,EE,Eastern Airlines Group Inc.,99280,290480,176718,517054
12,2015,20366,EV,ExpressJet Airlines Inc.,86229,86229,199039,199039
12,2015,20436,F9,Frontier Airlines Inc.,16378898,18048961,19684265,21934170
12,2015,20107,FX,Federal Express Corporation,77858396,109771233,97226000,141787000
12,2015,20368,G4,Allegiant Air,13948952,13948952,20632487,20632487
12,2015,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
12,2015,20166,GFQ,Gulf And Caribbean Cargo,89341,204474,159039,378705
12,2015,20402,GL,Miami Air International,393872,541850,856360,1178097
12,2015,19690,HA,Hawaiian Airlines Inc.,13951058,19895570,18485553,27005664
12,2015,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",25985,86120,52659,174523
12,2015,20370,KAQ,Kalitta Air LLC,2876147,5308406,3693723,7371390
12,2015,21629,KD,Western Global,33462,33462,33462,33462
12,2015,21634,KH,Aloha Air Cargo,480374,480374,628542,628542
12,2015,20372,KLQ,Kalitta Charters II,130349,181653,246544,339452
12,2015,20151,M6,Amerijet International,346075,2447610,501876,3549512
12,2015,20398,MQ,Envoy Air,0,0,0,0
12,2015,20405,N8,"National Air Cargo Group, Inc. d/b/a Murray Air",81997,592781,159145,1278479
12,2015,20108,NC,Northern Air Cargo Inc.,503123,508870,842901,853757
12,2015,20416,NK,Spirit Air Lines,20381493,22446578,30942341,34077468
12,2015,20397,OH,PSA Airlines Inc.,0,0,0,0
12,2015,20304,OO,SkyWest Airlines Inc.,5240799,5240799,8346965,8346965
12,2015,20177,PFQ,Asia Pacific,0,358415,0,743248
12,2015,20100,PO,Polar Air Cargo Airways,3067994,17057497,4303972,24105237
12,2015,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
12,2015,19687,QX,Horizon Air,0,0,0,0
12,2015,20448,S5,Shuttle America Corp.,4704440,4704440,5651606,5651606
12,2015,20422,SY,Sun Country Airlines d/b/a MN Airlines,3852205,4732234,5709119,6959750
12,2015,20447,U7,USA Jet Airlines Inc.,374394,399593,507476,559940
12,2015,19977,UA,United Air Lines Inc.,123443388,263947107,159379401,353805139
12,2015,21171,VX,Virgin America,15147453,15352757,18730226,19016842
12,2015,20308,WE,Centurion Cargo Inc.,186690,550767,0,551553
12,2015,20195,WI,Sky Lease Cargo,0,0,0,0
12,2015,20287,WP,Island Air Hawaii,101145,101145,153796,153796
12,2015,20377,X9,Omni Air Express,380850,1766526,544222,4029791
12,2015,20207,XP,XTRA Airways,298258,489624,617394,1013522
12,2015,20378,YV,Mesa Airlines Inc.,0,0,0,0
12,2015,20452,YX,Republic Airlines,12998931,12998931,17277275,17277275
12,2015,20046,ZW,Air Wisconsin Airlines Corp,6573348,6573348,9810113,9810113
12,2015,19393,WN,Southwest Airlines Co.,162453223,163986221,237139315,239548811
1,2019,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",581221,1235210,1831212,3449957
1,2019,21352,0WQ,Avjet Corporation,0,0,0,0
1,2019,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",35325,60821,102795,176988
1,2019,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
1,2019,21712,2HQ,Elite Airways LLC,410186,410186,1518919,1518919
1,2019,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
1,2019,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,304851,304851,792440,792440
1,2019,19917,5X,United Parcel Service,41673000,73210000,75938000,133562000
1,2019,20007,5Y,Atlas Air Inc.,14285985,44410125,30473337,91783481
1,2019,19874,8C,Air Transport International,23622,765851,43613,1954346
1,2019,20363,9E,Endeavor Air Inc.,0,0,0,0
1,2019,20190,9S,Southern Air Inc.,879987,6850007,1839813,13809023
1,2019,19805,AA,American Airlines Inc.,182280559,286544730,331867432,527930266
1,2019,20453,ABX,ABX Air Inc,229897,229897,443700,443700
1,2019,19930,AS,Alaska Airlines Inc.,55881608,57084165,114428031,117295194
1,2019,20409,B6,JetBlue Airways,55214112,70408211,107587447,137193906
1,2019,21167,CP,Compass Airlines,0,0,0,0
1,2019,19790,DL,Delta Air Lines Inc.,167883633,273706863,345424031,562392438
1,2019,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
1,2019,20436,F9,Frontier Airlines Inc.,19219538,21842481,33033803,37663471
1,2019,20107,FX,Federal Express Corporation,63304927,102433846,114483000,186701000
1,2019,20368,G4,Allegiant Air,12704100,12784069,25451228,25625440
1,2019,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
1,2019,20166,GFQ,Gulf And Caribbean Cargo,209031,358893,525709,910365
1,2019,20402,GL,Miami Air International,471431,619859,1315825,1730110
1,2019,19690,HA,Hawaiian Airlines Inc.,15280124,22626587,27129872,39987014
1,2019,20370,KAQ,Kalitta Air LLC,1444216,5414448,3030143,12064561
1,2019,21629,KD,Western Global,1404278,2765790,2693455,4445421
1,2019,21634,KH,Aloha Air Cargo,432202,432202,863451,863451
1,2019,20372,KLQ,Kalitta Charters II,67948,192731,192105,540521
1,2019,20169,L2,Lynden Air Cargo Airlines,174531,199796,425821,501311
1,2019,20151,M6,Amerijet International,513000,1772892,1023337,3536581
1,2019,20398,MQ,Envoy Air,0,0,0,0
1,2019,20405,N8,National Air Cargo Group Inc d/ba National Airlines,67058,798009,225990,2408796
1,2019,20108,NC,Northern Air Cargo Inc.,388494,388494,762275,762275
1,2019,20416,NK,Spirit Air Lines,31236251,35862515,62051998,71242248
1,2019,20397,OH,PSA Airlines Inc.,0,0,0,0
1,2019,20304,OO,SkyWest Airlines Inc.,8150037,8150037,17779528,17779528
1,2019,20177,PFQ,Asia Pacific,0,330575,0,640575
1,2019,20100,PO,Polar Air Cargo Airways,3095682,17207874,5600244,30143657
1,2019,19687,QX,Horizon Air,0,0,0,0
1,2019,20422,SY,Sun Country Airlines d/b/a MN Airlines,4116225,,9034510,11896247
1,2019,20447,U7,USA Jet Airlines Inc.,467799,507669,860549,1028505
1,2019,19977,UA,United Air Lines Inc.,128594032,270112946,236590640,500710455
1,2019,20195,WI,Sky Lease Cargo,0,1329432,0,2664398
1,2019,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",47941,47941,141256,141256
1,2019,20377,X9,Omni Air International LLC,431442,4086224,905436,11401373
1,2019,20207,XP,XTRA Airways,2501,2501,8341,8341
1,2019,20378,YV,Mesa Airlines Inc.,0,0,0,0
1,2019,20452,YX,Republic Airline,20121,20121,43183,43183
1,2019,19393,WN,Southwest Airlines Co.,163091949,164881708,311660539,315731576
2,2019,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",473629,1177321,1719142,3049623
2,2019,21352,0WQ,Avjet Corporation,0,0,0,0
2,2019,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",10306,21144,28651,58781
2,2019,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
2,2019,21712,2HQ,Elite Airways LLC,380855,380855,1485395,1485395
2,2019,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
2,2019,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,274605,274605,752926,752926
2,2019,19917,5X,United Parcel Service,37155000,61612000,72268000,119012000
2,2019,20007,5Y,Atlas Air Inc.,5925931,37897490,13017193,78434992
2,2019,19874,8C,Air Transport International,10945,679645,31288,1780572
2,2019,20363,9E,Endeavor Air Inc.,0,0,0,0
2,2019,20190,9S,Southern Air Inc.,766074,6159111,1630575,12900107
2,2019,19805,AA,American Airlines Inc.,171809048,264286537,327810856,506989847
2,2019,20453,ABX,ABX Air Inc,147714,147714,0,0
2,2019,19930,AS,Alaska Airlines Inc.,50121660,51311445,107399929,110417119
2,2019,20409,B6,JetBlue Airways,52645386,66427970,108559925,136980956
2,2019,21167,CP,Compass Airlines,0,0,0,0
2,2019,19790,DL,Delta Air Lines Inc.,154407088,248074450,319361813,512424644
2,2019,20436,F9,Frontier Airlines Inc.,17536368,20082594,34472192,39458547
2,2019,20107,FX,Federal Express Corporation,57413610,91273323,111096633,176269633
2,2019,20368,G4,Allegiant Air,13869284,13990478,30035295,30327743
2,2019,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
2,2019,20166,GFQ,Gulf And Caribbean Cargo,243903,326772,635761,865340
2,2019,20402,GL,Miami Air International,480858,723391,1399624,2105560
2,2019,19690,HA,Hawaiian Airlines Inc.,13532765,19951048,25862219,37668430
2,2019,20370,KAQ,Kalitta Air LLC,1728042,5711413,3866084,13530433
2,2019,21629,KD,Western Global,1579656,2262644,3364687,4803721
2,2019,21634,KH,Aloha Air Cargo,338518,338518,635575,635575
2,2019,20372,KLQ,Kalitta Charters II,182000,215582,461211,552289
2,2019,20169,L2,Lynden Air Cargo Airlines,119324,128692,293751,316243
2,2019,20151,M6,Amerijet International,494687,1863005,1055826,3976272
2,2019,20398,MQ,Envoy Air,0,0,0,0
2,2019,20405,N8,National Air Cargo Group Inc d/ba National Airlines,45744,304554,160755,2862018
2,2019,20108,NC,Northern Air Cargo Inc.,282780,282780,602185,602185
2,2019,20416,NK,Spirit Air Lines,29560076,33590996,62838607,71407508
2,2019,20397,OH,PSA Airlines Inc.,0,0,0,0
2,2019,20304,OO,SkyWest Airlines Inc.,7503491,7503491,17050445,17050445
2,2019,20177,PFQ,Asia Pacific,0,355981,0,735012
2,2019,20100,PO,Polar Air Cargo Airways,2080351,12487485,4008576,22543209
2,2019,19687,QX,Horizon Air,0,0,0,0
2,2019,20422,SY,Sun Country Airlines d/b/a MN Airlines,4229974,6066430,9890673,14156785
2,2019,20447,U7,USA Jet Airlines Inc.,482752,514896,952822,1087791
2,2019,19977,UA,United Air Lines Inc.,120087215,244752372,231327828,472939819
2,2019,20195,WI,Sky Lease Cargo,0,982250,0,2064254
2,2019,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",26298,26298,69192,69192
2,2019,20377,X9,Omni Air International LLC,370322,3605900,824611,9004215
2,2019,20207,XP,XTRA Airways,2851,2851,9832,9832
2,2019,20378,YV,Mesa Airlines Inc.,0,0,0,0
2,2019,20452,YX,Republic Airline,41318,41318,85698,85698
2,2019,19393,WN,Southwest Airlines Co.,146910807,148670558,289336674,293559548
3,2019,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",796100,1422948,2721022,4573739
3,2019,21352,0WQ,Avjet Corporation,0,0,0,0
3,2019,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",7775,27296,17961,63054
3,2019,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
3,2019,21712,2HQ,Elite Airways LLC,380854,380854,1466979,1466979
3,2019,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
3,2019,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,375331,375331,1080156,1080156
3,2019,19917,5X,United Parcel Service,39076000,70216000,78171000,140424000
3,2019,20007,5Y,Atlas Air Inc.,15305509,50676176,33606169,114027786
3,2019,19874,8C,Air Transport International,9158,703041,26141,1629082
3,2019,20363,9E,Endeavor Air Inc.,0,0,0,0
3,2019,20190,9S,Southern Air Inc.,1132125,7617225,2452661,17231140
3,2019,19805,AA,American Airlines Inc.,193844696,301971007,378410499,595793975
3,2019,20453,ABX,ABX Air Inc,134567,134567,0,0
3,2019,19930,AS,Alaska Airlines Inc.,59266999,60609906,131141759,134629100
3,2019,20409,B6,JetBlue Airways,60118439,76399651,128209025,162930484
3,2019,21167,CP,Compass Airlines,0,0,0,0
3,2019,19790,DL,Delta Air Lines Inc.,189695114,299952005,385807332,609257127
3,2019,20366,EV,ExpressJet Airlines Inc.,0,0,0,0
3,2019,20436,F9,Frontier Airlines Inc.,19844056,22140202,38296243,42894498
3,2019,20107,FX,Federal Express Corporation,61495565,101332662,121522000,202156514
3,2019,20368,G4,Allegiant Air,19457496,19699007,42946254,43520144
3,2019,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
3,2019,20166,GFQ,Gulf And Caribbean Cargo,271265,389396,707757,1036180
3,2019,20402,GL,Miami Air International,535031,944698,1510093,2666351
3,2019,19690,HA,Hawaiian Airlines Inc.,15074904,21943156,29926149,43417084
3,2019,20370,KAQ,Kalitta Air LLC,2850738,6937093,6114511,16148443
3,2019,21629,KD,Western Global,1757258,3255721,3799780,5691544
3,2019,21634,KH,Aloha Air Cargo,388491,388491,770139,770139
3,2019,20372,KLQ,Kalitta Charters II,353642,359403,895857,910805
3,2019,20169,L2,Lynden Air Cargo Airlines,186550,186550,487617,487617
3,2019,20151,M6,Amerijet International,571030,2328831,1251224,5102866
3,2019,20398,MQ,Envoy Air,0,0,0,0
3,2019,20405,N8,National Air Cargo Group Inc d/ba National Airlines,108920,1134904,413110,3499299
3,2019,20108,NC,Northern Air Cargo Inc.,328645,328645,723951,723951
3,2019,20416,NK,Spirit Air Lines,35893084,40374673,77330846,86986328
3,2019,20397,OH,PSA Airlines Inc.,0,0,0,0
3,2019,20304,OO,SkyWest Airlines Inc.,8558824,8558824,20654129,20654129
3,2019,20177,PFQ,Asia Pacific,0,368456,0,856040
3,2019,20100,PO,Polar Air Cargo Airways,2855050,16234745,5715144,31304299
3,2019,19687,QX,Horizon Air,0,0,0,0
3,2019,20422,SY,Sun Country Airlines d/b/a MN Airlines,5031559,7433108,12628918,18341680
3,2019,20447,U7,USA Jet Airlines Inc.,740889,786265,1496040,1653073
3,2019,19977,UA,United Air Lines Inc.,148464310,297848082,295178703,597728943
3,2019,20195,WI,Sky Lease Cargo,0,1343397,0,2932536
3,2019,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",54955,59090,124385,133744
3,2019,20377,X9,Omni Air International LLC,546781,3930718,1419862,7942304
3,2019,20207,XP,XTRA Airways,0,0,0,0
3,2019,20378,YV,Mesa Airlines Inc.,0,0,0,0
3,2019,20452,YX,Republic Airline,13935,13935,29768,29768
3,2019,19393,WN,Southwest Airlines Co.,177789535,180277656,353137046,359210576
4,2019,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",438847,1012260,1519482,2630183
4,2019,21352,0WQ,Avjet Corporation,0,0,0,0
4,2019,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1458,34596,7463,87989
4,2019,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
4,2019,21712,2HQ,Elite Airways LLC,257621,257621,890987,890987
4,2019,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0
4,2019,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,333350,333350,933152,933152
4,2019,19917,5X,United Parcel Service,40908000,72821000,84149000,149242000
4,2019,20007,5Y,Atlas Air Inc.,15865672,50160128,35939769,110704742
4,2019,19874,8C,Air Transport International,313624,1096450,38574,2058638
4,2019,20363,9E,Endeavor Air Inc.,0,0,0,0
4,2019,20190,9S,Southern Air Inc.,992362,7466445,2221720,16470015
4,2019,19805,AA,American Airlines Inc.,180567823,291008622,363320993,589969418
4,2019,20453,ABX,ABX Air Inc,194952,194952,0,0
4,2019,19930,AS,Alaska Airlines Inc.,58432767,59726464,133797164,137208447
4,2019,20409,B6,JetBlue Airways,59527739,75177112,128724788,162565520
4,2019,21167,CP,Compass Airlines,0,0,0,0
4,2019,19790,DL,Delta Air Lines Inc.,180070679,296111146,364498097,598624785
4,2019,20366,EV,ExpressJet Airlines LLC,0,0,0,0
4,2019,20436,F9,Frontier Airlines Inc.,19681831,21622508,38668884,42763590
4,2019,20107,FX,Federal Express Corporation,58066815,97834857,117835000,198353000
4,2019,20368,G4,Allegiant Air,17181795,17389313,38555060,39038523
4,2019,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
4,2019,20166,GFQ,Gulf And Caribbean Cargo,120666,245110,307987,650822
4,2019,20402,GL,Miami Air International,200346,515654,546281,1406028
4,2019,19690,HA,Hawaiian Airlines Inc.,15343204,22033896,31430036,44830079
4,2019,20370,KAQ,Kalitta Air LLC,3221168,7745919,6897031,17751704
4,2019,21629,KD,Western Global,1569264,2461468,3415879,5346407
4,2019,21634,KH,Aloha Air Cargo,392414,392414,793241,793241
4,2019,20372,KLQ,Kalitta Charters II,198608,228067,501851,579469
4,2019,20169,L2,Lynden Air Cargo Airlines,151911,167474,375287,423245
4,2019,20151,M6,Amerijet International,554946,2271221,1253843,5131589
4,2019,20398,MQ,Envoy Air,0,0,0,0
4,2019,20405,N8,National Air Cargo Group Inc d/ba National Airlines,74323,1431538,236905,4086143
4,2019,20108,NC,Northern Air Cargo Inc.,322129,322129,697107,697107
4,2019,20416,NK,Spirit Air Lines,33760047,38671302,74222807,85020397
4,2019,20397,OH,PSA Airlines Inc.,0,0,0,0
4,2019,20304,OO,SkyWest Airlines Inc.,8262780,8262780,20297087,20297087
4,2019,20177,PFQ,Asia Pacific,0,389461,0,900577
